no,date,hour,minute,measured_kWh,realtime_kWh
11470,20240928,11,30,926.40,925.44
11471,20240928,11,45,938.40,938.88
11472,20240928,12,0,939.84,940.80
11473,20240928,12,15,932.16,931.20
11474,20240928,12,30,941.28,942.72
11475,20240928,12,45,941.28,940.80
11476,20240928,13,0,943.20,942.72
11477,20240928,13,15,944.16,944.64
11478,20240928,13,30,939.84,938.88
11479,20240928,13,45,945.60,946.56
11480,20240928,14,0,950.88,950.40
11481,20240928,14,15,939.84,940.80
11482,20240928,14,30,945.12,944.64
11483,20240928,14,45,947.52,946.56
11484,20240928,15,0,942.24,942.72
11485,20240928,15,15,938.40,938.88
11486,20240928,15,30,947.52,946.56
11487,20240928,15,45,951.84,952.32
11488,20240928,16,0,949.92,950.40
11489,20240928,16,15,942.72,942.72
11490,20240928,16,30,942.72,942.72
11491,20240928,16,45,940.32,938.88
11492,20240928,17,0,936.48,936.96
11493,20240928,17,15,893.76,894.72
11494,20240928,17,30,880.80,879.36
11495,20240928,17,45,884.16,885.12
11496,20240928,18,0,889.44,888.96
11497,20240928,18,15,886.56,887.04
11498,20240928,18,30,885.60,885.12
11499,20240928,18,45,878.88,879.36
11500,20240928,19,0,886.56,887.04
11501,20240928,19,15,880.80,879.36
11502,20240928,19,30,880.80,881.28
11503,20240928,19,45,882.72,883.20
11504,20240928,20,0,889.92,890.88
11505,20240928,20,15,887.52,887.04
11506,20240928,20,30,887.04,887.04
11507,20240928,20,45,903.36,902.40
11508,20240928,21,0,945.12,946.56
11509,20240928,21,15,943.20,942.72
11510,20240928,21,30,941.76,940.80
11511,20240928,21,45,941.76,942.72
11512,20240928,22,0,936.00,935.04
11513,20240928,22,15,926.40,927.36
11514,20240928,22,30,929.76,929.28
11515,20240928,22,45,939.84,940.80
11516,20240928,23,0,930.72,929.28
11517,20240928,23,15,936.96,936.96
11518,20240928,23,30,938.88,938.88
11519,20240928,23,45,941.76,942.72
11520,20240929,0,0,939.84,939.84
11521,20240929,0,15,937.92,936.96
11522,20240929,0,30,938.40,938.88
11523,20240929,0,45,931.20,931.20
11524,20240929,1,0,938.40,938.88
11525,20240929,1,15,936.00,935.04
11526,20240929,1,30,930.24,931.20
11527,20240929,1,45,935.52,935.04
11528,20240929,2,0,936.96,936.96
11529,20240929,2,15,933.60,935.04
11530,20240929,2,30,935.04,935.04
11531,20240929,2,45,929.28,927.36
11532,20240929,3,0,931.20,933.12
11533,20240929,3,15,913.44,912.00
11534,20240929,3,30,928.32,929.28
11535,20240929,3,45,916.32,915.84
11536,20240929,4,0,906.24,906.24
11537,20240929,4,15,893.76,894.72
11538,20240929,4,30,896.16,894.72
11539,20240929,4,45,892.32,892.80
11540,20240929,5,0,898.56,898.56
11541,20240929,5,15,874.56,873.60
11542,20240929,5,30,861.12,862.08
11543,20240929,5,45,833.76,833.28
11544,20240929,6,0,830.40,831.36
11545,20240929,6,15,836.16,835.20
11546,20240929,6,30,843.36,842.88
11547,20240929,6,45,839.04,839.04
11548,20240929,7,0,842.88,844.80
11549,20240929,7,15,840.48,839.04
11550,20240929,7,30,840.96,840.96
11551,20240929,7,45,834.24,835.20
11552,20240929,8,0,841.44,840.96
11553,20240929,8,15,840.00,840.96
11554,20240929,8,30,845.28,844.80
11555,20240929,8,45,842.88,842.88
11556,20240929,9,0,841.44,840.96
11557,20240929,9,15,848.16,848.64
11558,20240929,9,30,862.08,862.08
11559,20240929,9,45,922.56,921.60
11560,20240929,10,0,927.84,929.28
11561,20240929,10,15,923.04,921.60
11562,20240929,10,30,863.52,864.00
11563,20240929,10,45,900.00,900.48
11564,20240929,11,0,927.84,927.36
11565,20240929,11,15,929.28,929.28
11566,20240929,11,30,917.28,917.76
11567,20240929,11,45,927.36,927.36
11568,20240929,12,0,925.44,925.44
11569,20240929,12,15,924.48,923.52
11570,20240929,12,30,923.04,923.52
11571,20240929,12,45,927.36,927.36
11572,20240929,13,0,925.44,925.44
11573,20240929,13,15,930.72,931.20
11574,20240929,13,30,929.76,929.28
11575,20240929,13,45,931.68,931.20
11576,20240929,14,0,933.60,933.12
11577,20240929,14,15,936.00,936.96
11578,20240929,14,30,937.92,938.88
11579,20240929,14,45,933.60,933.12
11580,20240929,15,0,933.60,933.12
11581,20240929,15,15,940.32,940.80
11582,20240929,15,30,942.24,940.80
11583,20240929,15,45,948.00,948.48
11584,20240929,16,0,941.76,942.72
11585,20240929,16,15,934.08,933.12
11586,20240929,16,30,934.56,935.04
11587,20240929,16,45,945.12,944.64
11588,20240929,17,0,943.68,944.64
11589,20240929,17,15,936.48,936.96
11590,20240929,17,30,947.04,946.56
11591,20240929,17,45,945.12,944.64
11592,20240929,18,0,933.60,933.12
11593,20240929,18,15,934.08,935.04
11594,20240929,18,30,934.08,933.12
11595,20240929,18,45,935.52,936.96
11596,20240929,19,0,933.12,931.20
11597,20240929,19,15,938.40,938.88
11598,20240929,19,30,930.24,931.20
11599,20240929,19,45,940.80,940.80
11600,20240929,20,0,938.88,938.88
11601,20240929,20,15,938.40,936.96
11602,20240929,20,30,927.36,929.28
11603,20240929,20,45,934.08,933.12
11604,20240929,21,0,932.16,933.12
11605,20240929,21,15,935.52,935.04
11606,20240929,21,30,926.88,927.36
11607,20240929,21,45,942.72,940.80
11608,20240929,22,0,929.28,929.28
11609,20240929,22,15,932.64,933.12
11610,20240929,22,30,934.56,935.04
11611,20240929,22,45,934.56,935.04
11612,20240929,23,0,933.60,933.12
11613,20240929,23,15,939.84,940.80
11614,20240929,23,30,935.52,935.04
11615,20240929,23,45,928.32,927.36
11616,20240930,0,0,933.60,933.12
11617,20240930,0,15,938.88,938.88
11618,20240930,0,30,934.56,935.04
11619,20240930,0,45,940.32,938.88
11620,20240930,1,0,932.16,933.12
11621,20240930,1,15,930.72,931.20
11622,20240930,1,30,936.96,936.96
11623,20240930,1,45,943.20,942.72
11624,20240930,2,0,939.36,938.88
11625,20240930,2,15,921.12,921.60
11626,20240930,2,30,937.44,936.96
11627,20240930,2,45,927.36,927.36
11628,20240930,3,0,923.04,923.52
11629,20240930,3,15,920.64,921.60
11630,20240930,3,30,936.00,935.04
11631,20240930,3,45,916.32,915.84
11632,20240930,4,0,928.32,929.28
11633,20240930,4,15,923.52,923.52
11634,20240930,4,30,924.96,923.52
11635,20240930,4,45,920.16,921.60
11636,20240930,5,0,922.56,921.60
11637,20240930,5,15,928.80,929.28
11638,20240930,5,30,919.20,919.68
11639,20240930,5,45,939.36,938.88
11640,20240930,6,0,930.72,931.20
11641,20240930,6,15,928.80,927.36
11642,20240930,6,30,927.84,929.28
11643,20240930,6,45,939.84,938.88
11644,20240930,7,0,951.84,952.32
11645,20240930,7,15,966.24,965.76
11646,20240930,7,30,966.72,967.68
11647,20240930,7,45,920.64,919.68
11648,20240930,8,0,912.00,912.00
11649,20240930,8,15,915.36,915.84
11650,20240930,8,30,917.76,917.76
11651,20240930,8,45,921.60,921.60
11652,20240930,9,0,923.04,923.52
11653,20240930,9,15,928.80,927.36
11654,20240930,9,30,952.32,954.24
11655,20240930,9,45,953.28,952.32
11656,20240930,10,0,956.16,956.16
11657,20240930,10,15,952.32,952.32
11658,20240930,10,30,961.92,961.92
11659,20240930,10,45,972.00,971.52
11660,20240930,11,0,998.40,998.40
11661,20240930,11,15,989.76,990.72
11662,20240930,11,30,994.56,994.56
11663,20240930,11,45,999.84,1000.32
11664,20240930,12,0,991.20,990.72
11665,20240930,12,15,995.04,994.56
11666,20240930,12,30,992.16,992.64
11667,20240930,12,45,990.72,990.72
11668,20240930,13,0,991.20,990.72
11669,20240930,13,15,996.96,996.48
11670,20240930,13,30,997.92,998.40
11671,20240930,13,45,1004.64,1004.16
11672,20240930,14,0,1000.80,1000.32
11673,20240930,14,15,995.52,996.48
11674,20240930,14,30,999.84,1000.32
11675,20240930,14,45,1003.20,1002.24
11676,20240930,15,0,1004.64,1006.08
11677,20240930,15,15,989.28,988.80
11678,20240930,15,30,1004.64,1004.16
11679,20240930,15,45,996.48,996.48
11680,20240930,16,0,989.28,988.80
11681,20240930,16,15,986.88,986.88
11682,20240930,16,30,989.76,990.72
11683,20240930,16,45,988.80,988.80
11684,20240930,17,0,988.80,988.80
11685,20240930,17,15,989.76,988.80
11686,20240930,17,30,994.08,994.56
11687,20240930,17,45,971.52,971.52
11688,20240930,18,0,963.84,963.84
11689,20240930,18,15,936.48,936.96
11690,20240930,18,30,933.12,933.12
11691,20240930,18,45,923.04,921.60
11692,20240930,19,0,927.84,929.28
11693,20240930,19,15,915.84,915.84
11694,20240930,19,30,922.56,921.60
11695,20240930,19,45,912.96,913.92
11696,20240930,20,0,909.60,908.16
11697,20240930,20,15,909.60,910.08
11698,20240930,20,30,906.24,906.24
11699,20240930,20,45,904.80,906.24
11700,20240930,21,0,905.76,904.32
11701,20240930,21,15,909.12,910.08
11702,20240930,21,30,906.24,906.24
11703,20240930,21,45,902.40,902.40
11704,20240930,22,0,903.84,902.40
11705,20240930,22,15,891.84,892.80
11706,20240930,22,30,892.80,892.80
11707,20240930,22,45,885.12,885.12
11708,20240930,23,0,897.12,896.64
11709,20240930,23,15,891.84,892.80
11710,20240930,23,30,894.24,894.72
11711,20240930,23,45,883.68,883.20
11712,20241001,0,0,883.44,882.24
11713,20241001,0,15,883.20,881.28
11714,20241001,0,30,893.76,894.72
11715,20241001,0,45,884.64,883.20
11716,20241001,1,0,889.44,890.88
11717,20241001,1,15,893.76,892.80
11718,20241001,1,30,890.88,890.88
11719,20241001,1,45,888.00,888.96
11720,20241001,2,0,909.12,908.16
11721,20241001,2,15,918.72,919.68
11722,20241001,2,30,920.64,919.68
11723,20241001,2,45,918.72,917.76
11724,20241001,3,0,914.88,915.84
11725,20241001,3,15,912.96,913.92
11726,20241001,3,30,895.20,894.72
11727,20241001,3,45,906.24,906.24
11728,20241001,4,0,902.40,902.40
11729,20241001,4,15,902.88,902.40
11730,20241001,4,30,907.68,908.16
11731,20241001,4,45,912.48,912.00
11732,20241001,5,0,907.20,908.16
11733,20241001,5,15,897.60,896.64
11734,20241001,5,30,895.20,894.72
11735,20241001,5,45,896.64,896.64
11736,20241001,6,0,895.20,894.72
11737,20241001,6,15,893.28,894.72
11738,20241001,6,30,894.72,894.72
11739,20241001,6,45,894.72,894.72
11740,20241001,7,0,894.72,894.72
11741,20241001,7,15,896.64,896.64
11742,20241001,7,30,889.44,888.96
11743,20241001,7,45,895.68,896.64
11744,20241001,8,0,898.56,898.56
11745,20241001,8,15,901.44,900.48
11746,20241001,8,30,897.12,896.64
11747,20241001,8,45,906.72,908.16
11748,20241001,9,0,900.48,898.56
11749,20241001,9,15,903.36,904.32
11750,20241001,9,30,895.68,894.72
11751,20241001,9,45,893.76,894.72
11752,20241001,10,0,894.72,894.72
11753,20241001,10,15,899.04,898.56
11754,20241001,10,30,889.44,890.88
11755,20241001,10,45,893.28,892.80
11756,20241001,11,0,888.96,888.96
11757,20241001,11,15,894.24,894.72
11758,20241001,11,30,889.92,888.96
11759,20241001,11,45,897.12,896.64
11760,20241001,12,0,897.60,898.56
11761,20241001,12,15,891.36,890.88
11762,20241001,12,30,891.36,890.88
11763,20241001,12,45,893.76,894.72
11764,20241001,13,0,892.32,892.80
11765,20241001,13,15,888.00,887.04
11766,20241001,13,30,890.88,890.88
11767,20241001,13,45,893.76,894.72
11768,20241001,14,0,889.92,888.96
11769,20241001,14,15,892.32,892.80
11770,20241001,14,30,896.64,896.64
11771,20241001,14,45,900.00,900.48
11772,20241001,15,0,896.16,894.72
11773,20241001,15,15,892.80,892.80
11774,20241001,15,30,892.80,892.80
11775,20241001,15,45,894.24,894.72
11776,20241001,16,0,886.08,887.04
11777,20241001,16,15,898.08,896.64
11778,20241001,16,30,896.64,896.64
11779,20241001,16,45,896.16,896.64
11780,20241001,17,0,886.08,887.04
11781,20241001,17,15,894.72,892.80
11782,20241001,17,30,880.80,881.28
11783,20241001,17,45,883.20,883.20
11784,20241001,18,0,890.40,890.88
11785,20241001,18,15,889.92,888.96
11786,20241001,18,30,882.72,883.20
11787,20241001,18,45,885.60,887.04
11788,20241001,19,0,879.84,879.36
11789,20241001,19,15,882.72,881.28
11790,20241001,19,30,883.20,885.12
11791,20241001,19,45,884.16,883.20
11792,20241001,20,0,886.08,885.12
11793,20241001,20,15,878.40,879.36
11794,20241001,20,30,881.76,881.28
11795,20241001,20,45,875.52,875.52
11796,20241001,21,0,878.40,879.36
11797,20241001,21,15,880.32,879.36
11798,20241001,21,30,877.92,877.44
11799,20241001,21,45,875.04,875.52
11800,20241001,22,0,882.72,883.20
11801,20241001,22,15,873.12,873.60
11802,20241001,22,30,869.76,869.76
11803,20241001,22,45,877.44,877.44
11804,20241001,23,0,876.48,875.52
11805,20241001,23,15,878.40,879.36
11806,20241001,23,30,880.32,879.36
11807,20241001,23,45,871.20,871.68
11808,20241002,0,0,873.84,874.56
11809,20241002,0,15,876.48,877.44
11810,20241002,0,30,882.24,881.28
11811,20241002,0,45,872.64,873.60
11812,20241002,1,0,880.32,881.28
11813,20241002,1,15,886.08,885.12
11814,20241002,1,30,878.40,879.36
11815,20241002,1,45,882.24,881.28
11816,20241002,2,0,875.04,875.52
11817,20241002,2,15,873.60,873.60
11818,20241002,2,30,875.52,875.52
11819,20241002,2,45,864.96,864.00
11820,20241002,3,0,856.32,856.32
11821,20241002,3,15,866.40,867.84
11822,20241002,3,30,864.00,864.00
11823,20241002,3,45,858.24,856.32
11824,20241002,4,0,859.68,860.16
11825,20241002,4,15,860.64,862.08
11826,20241002,4,30,859.20,858.24
11827,20241002,4,45,870.24,869.76
11828,20241002,5,0,864.48,865.92
11829,20241002,5,15,860.64,860.16
11830,20241002,5,30,862.56,862.08
11831,20241002,5,45,861.12,862.08
11832,20241002,6,0,872.16,871.68
11833,20241002,6,15,880.32,879.36
11834,20241002,6,30,875.52,875.52
11835,20241002,6,45,871.68,871.68
11836,20241002,7,0,873.12,873.60
11837,20241002,7,15,872.64,871.68
11838,20241002,7,30,902.88,904.32
11839,20241002,7,45,915.84,915.84
11840,20241002,8,0,910.08,910.08
11841,20241002,8,15,909.60,910.08
11842,20241002,8,30,904.80,904.32
11843,20241002,8,45,912.96,912.00
11844,20241002,9,0,889.92,890.88
11845,20241002,9,15,880.80,879.36
11846,20241002,9,30,894.72,896.64
11847,20241002,9,45,900.48,898.56
11848,20241002,10,0,896.64,898.56
11849,20241002,10,15,900.00,898.56
11850,20241002,10,30,903.84,904.32
11851,20241002,10,45,903.84,904.32
11852,20241002,11,0,904.80,904.32
11853,20241002,11,15,901.44,900.48
11854,20241002,11,30,899.04,900.48
11855,20241002,11,45,903.36,902.40
11856,20241002,12,0,905.28,906.24
11857,20241002,12,15,899.04,898.56
11858,20241002,12,30,908.16,908.16
11859,20241002,12,45,909.12,908.16
11860,20241002,13,0,903.84,904.32
11861,20241002,13,15,901.44,902.40
11862,20241002,13,30,906.72,906.24
11863,20241002,13,45,902.88,902.40
11864,20241002,14,0,907.20,908.16
11865,20241002,14,15,910.56,910.08
11866,20241002,14,30,909.60,910.08
11867,20241002,14,45,915.36,915.84
11868,20241002,15,0,915.36,913.92
11869,20241002,15,15,911.52,912.00
11870,20241002,15,30,913.44,913.92
11871,20241002,15,45,909.60,910.08
11872,20241002,16,0,914.40,913.92
11873,20241002,16,15,913.92,913.92
11874,20241002,16,30,918.72,917.76
11875,20241002,16,45,913.92,913.92
11876,20241002,17,0,929.28,929.28
11877,20241002,17,15,939.84,940.80
11878,20241002,17,30,940.80,940.80
11879,20241002,17,45,938.88,938.88
11880,20241002,18,0,948.96,948.48
11881,20241002,18,15,916.80,917.76
11882,20241002,18,30,915.84,915.84
11883,20241002,18,45,906.24,904.32
11884,20241002,19,0,910.08,910.08
11885,20241002,19,15,908.64,910.08
11886,20241002,19,30,913.92,913.92
11887,20241002,19,45,910.08,910.08
11888,20241002,20,0,899.04,898.56
11889,20241002,20,15,900.00,900.48
11890,20241002,20,30,898.56,898.56
11891,20241002,20,45,892.80,892.80
11892,20241002,21,0,899.04,898.56
11893,20241002,21,15,900.48,900.48
11894,20241002,21,30,907.20,908.16
11895,20241002,21,45,922.08,921.60
11896,20241002,22,0,929.28,929.28
11897,20241002,22,15,928.32,927.36
11898,20241002,22,30,929.28,929.28
11899,20241002,22,45,925.44,925.44
11900,20241002,23,0,931.20,931.20
11901,20241002,23,15,935.52,936.96
11902,20241002,23,30,922.56,921.60
11903,20241002,23,45,931.20,931.20
11904,20241003,0,0,931.20,931.20
11905,20241003,0,15,931.20,931.20
11906,20241003,0,30,926.40,927.36
11907,20241003,0,45,932.16,931.20
11908,20241003,1,0,925.92,927.36
11909,20241003,1,15,928.80,927.36
11910,20241003,1,30,922.56,923.52
11911,20241003,1,45,922.08,921.60
11912,20241003,2,0,924.96,925.44
11913,20241003,2,15,922.08,921.60
11914,20241003,2,30,914.40,913.92
11915,20241003,2,45,900.96,902.40
11916,20241003,3,0,900.00,898.56
11917,20241003,3,15,907.68,908.16
11918,20241003,3,30,923.52,923.52
11919,20241003,3,45,924.96,925.44
11920,20241003,4,0,913.92,913.92
11921,20241003,4,15,913.92,913.92
11922,20241003,4,30,919.20,917.76
11923,20241003,4,45,912.48,913.92
11924,20241003,5,0,921.60,921.60
11925,20241003,5,15,918.24,917.76
11926,20241003,5,30,915.36,915.84
11927,20241003,5,45,925.44,925.44
11928,20241003,6,0,918.72,917.76
11929,20241003,6,15,924.96,925.44
11930,20241003,6,30,921.12,921.60
11931,20241003,6,45,919.20,919.68
11932,20241003,7,0,917.28,915.84
11933,20241003,7,15,920.16,921.60
11934,20241003,7,30,915.36,913.92
11935,20241003,7,45,919.20,919.68
11936,20241003,8,0,922.56,921.60
11937,20241003,8,15,924.96,925.44
11938,20241003,8,30,923.04,923.52
11939,20241003,8,45,927.36,927.36
11940,20241003,9,0,926.40,925.44
11941,20241003,9,15,928.80,929.28
11942,20241003,9,30,929.76,929.28
11943,20241003,9,45,916.80,917.76
11944,20241003,10,0,912.00,912.00
11945,20241003,10,15,933.12,933.12
11946,20241003,10,30,919.68,919.68
11947,20241003,10,45,933.60,933.12
11948,20241003,11,0,933.12,933.12
11949,20241003,11,15,929.28,929.28
11950,20241003,11,30,928.32,929.28
11951,20241003,11,45,932.16,867.84
11952,20241003,12,0,931.68,931.20
11953,20241003,12,15,936.00,936.96
11954,20241003,12,30,933.12,933.12
11955,20241003,12,45,934.56,935.04
11956,20241003,13,0,926.40,925.44
11957,20241003,13,15,928.32,929.28
11958,20241003,13,30,927.84,927.36
11959,20241003,13,45,933.60,933.12
11960,20241003,14,0,936.00,936.96
11961,20241003,14,15,930.72,929.28
11962,20241003,14,30,933.12,935.04
11963,20241003,14,45,924.48,923.52
11964,20241003,15,0,929.28,929.28
11965,20241003,15,15,926.88,927.36
11966,20241003,15,30,930.72,931.20
11967,20241003,15,45,929.76,929.28
11968,20241003,16,0,928.32,927.36
11969,20241003,16,15,922.08,923.52
11970,20241003,16,30,930.72,929.28
11971,20241003,16,45,924.96,925.44
11972,20241003,17,0,920.16,919.68
11973,20241003,17,15,926.88,927.36
11974,20241003,17,30,921.60,921.60
11975,20241003,17,45,925.92,925.44
11976,20241003,18,0,924.96,925.44
11977,20241003,18,15,927.84,927.36
11978,20241003,18,30,921.12,921.60
11979,20241003,18,45,925.44,925.44
11980,20241003,19,0,920.16,919.68
11981,20241003,19,15,921.60,921.60
11982,20241003,19,30,923.52,923.52
11983,20241003,19,45,924.48,925.44
11984,20241003,20,0,925.92,925.44
11985,20241003,20,15,921.60,921.60
11986,20241003,20,30,917.28,917.76
11987,20241003,20,45,923.04,921.60
11988,20241003,21,0,929.28,931.20
11989,20241003,21,15,923.52,923.52
11990,20241003,21,30,919.20,917.76
11991,20241003,21,45,926.88,927.36
11992,20241003,22,0,922.08,921.60
11993,20241003,22,15,921.12,921.60
11994,20241003,22,30,920.16,919.68
11995,20241003,22,45,919.20,919.68
11996,20241003,23,0,913.92,913.92
11997,20241003,23,15,921.12,921.60
11998,20241003,23,30,922.56,921.60
11999,20241003,23,45,921.12,921.60
12000,20241004,0,0,918.00,917.76
12001,20241004,0,15,914.88,913.92
12002,20241004,0,30,918.24,917.76
12003,20241004,0,45,917.28,917.76
12004,20241004,1,0,922.08,923.52
12005,20241004,1,15,923.04,921.60
12006,20241004,1,30,920.16,921.60
12007,20241004,1,45,917.76,917.76
12008,20241004,2,0,916.80,915.84
12009,20241004,2,15,924.96,925.44
12010,20241004,2,30,921.12,921.60
12011,20241004,2,45,913.92,913.92
12012,20241004,3,0,908.16,908.16
12013,20241004,3,15,900.00,898.56
12014,20241004,3,30,898.56,898.56
